pbd, molpdf_coor1, DOPE_coor1, DOPEHR_coor1, NDOPE_coor1, outlier_coor1, allowed_coor1, molpdf_coor2, DOPE_coor2, DOPEHR_coor2, NDOPE_coor2, outlier_coor2, allowed_coor2, coef_var_coor1, coef_var_coor2
1aa7A, 0.2889818992704744, 0.5073064261318361, 0.48323216646519035, 0.5073074050079027, 0.29006384027617965, -0.2900318785601235, 0.10906143210707256, 0.2102413537172669, 0.26615668435875134, 0.21023889223275996, -0.6436945947560562, 0.6438335759026714, 0.5632900567044965, 0.28745760691459116
1aac_, 0.05227988532044854, 0.5769960181778171, 0.5437781316241955, 0.576997200499794, 0.13364502007281065, -0.1336450200728107, 0.42406102579736493, -0.13968910884797478, -0.05100791631472792, -0.139688012052413, 0.6239169219659854, -0.6239169219659855, 0.46117416759771096, 0.3773207322878588
1ac6A, 0.3713577904112685, 0.5112294580080424, 0.5022156597905523, 0.5112277415459788, -0.2085283394978744, 0.20899615242118832, 0.14187457333808642, -0.23737930869113585, -0.16082956042192226, -0.2373832330756783, -0.648419769776941, 0.6487353270455548, 0.5270462164155859, 0.3324851456627029
1acf_, 0.03748101847530484, 0.5265927842626528, 0.47249852756344135, 0.5265926939884887, -0.33175258787649253, 0.33268710426185444, 0.4828602879792083, 0.2014605344933189, 0.28552948504558506, 0.20145659326407728, 0.5501976602987785, -0.5490266697858025, 0.5183755247255638, 0.3277803537988379
1acz_, -0.3514247148965514, -0.5492033216016151, -0.4781829516613835, -0.5492034348948468, -0.14788889852386847, 0.15073787458742918, -0.21764933618144577, -0.13865382984775923, 0.05698633877723597, -0.1386544260478209, 0.6754654678834486, -0.6742979986292668, 0.5028633344343745, 0.3361353397857564
1ad2_, 0.12172103951163687, -0.5881611113951584, -0.5374123637229801, -0.5881612595545701, 0.04544577681654607, -0.04939090026534429, 0.16419377069225202, 0.028867801303258098, 0.09639543338159465, 0.028866220053960365, 0.6937746267211269, -0.6933674962058057, 0.458108713231851, 0.3394003439386723
1ae9A, 0.4873727713926936, 0.1446734786102958, 0.49808322956365353, 0.14467362102896145, 0.4859191084089765, -0.4862125319041419, 0.07072236405889956, -0.6766437369203606, -0.05678751048838037, -0.6766436479725391, 0.1957828558062702, -0.19429160092926864, 0.6247554523932778, 0.334445875716757
1agi_, 0.4024083433529252, 0.44508377125197796, 0.45099089483015137, 0.4450844832727451, 0.3453078172429668, -0.3453078172429668, 0.004005111492482873, -0.32546018547280975, -0.27514374715742834, -0.32545339509878946, 0.596839858242049, -0.5968398582420491, 0.6819786046718843, 0.23483583063226854
1agjA, -0.04329365009277119, 0.5840505691897421, 0.5552469995041394, 0.5840505229494867, 0.06011423492264405, -0.06310806156530192, -0.2786256158376807, 0.055242638744184655, 0.012246224585503637, 0.055249489587636993, -0.6772369233392985, 0.6763606217198638, 0.47386233490113633, 0.3469054336951394
1agrE, 0.3192947871783052, 0.547488062742671, 0.5330210558080782, 0.5474889155976534, -0.08500618035762253, 0.08500618035762253, 0.04092032630247381, 0.07035559290882358, 0.05483933865913022, 0.07036147566904041, 0.7019321644998366, -0.7019321644998366, 0.5070597282029444, 0.3308255594875528
1ahsA, -0.2958699420730357, -0.4763785325864916, -0.47042858168122975, -0.4763781325681907, -0.34444542050713184, 0.3444454205071318, 0.3147102650407283, -0.33459739091448826, -0.30965823247408025, -0.3345983824858131, 0.5390536784820765, -0.5390536784820766, 0.5683157852363815, 0.3081891843039593
1aihA, -0.28049998052604413, -0.5396230132518417, -0.5233190553994991, -0.5396205537392473, -0.18037958411612878, 0.18037958411612928, 0.3154910007845915, -0.2310048178198812, -0.12283107391064682, -0.2310115950903187, 0.6239584813045354, -0.6239584813045351, 0.47930302744440917, 0.3655036746619909
1aisB, 0.41562500731589663, 0.32126335197920053, 0.4737615602593586, 0.32126269334810825, 0.4450385191873152, -0.44533885333714973, 0.23197089007936772, -0.6235258107620651, 0.12043369864390578, -0.6235267301500209, 0.27747753842086204, -0.27770744707437306, 0.6880745832959643, 0.24569644103134622
1ak4C, 0.37077187571797027, 0.4399056475587559, 0.4481488784674526, 0.43990861319167607, 0.37057673442259564, -0.37057673442259564, 0.11343785977824052, -0.3711683349329333, -0.29107981251301185, -0.3711550028425822, 0.5598582078188903, -0.5598582078188903, 0.6760589770580231, 0.22221747157384236
1akjD, 0.336150131213201, 0.5451791110827011, 0.5316681263276376, 0.5451773599015328, -0.07033304992135044, 0.07033304992135071, 0.29264939104270754, -0.026959516525287254, 0.04876386702497564, -0.026946636578179296, 0.6747316068041243, -0.6747316068041241, 0.5071564075136521, 0.3509923494665735
1al01, 0.3186362884450725, 0.4709428564332838, 0.4556352753754449, 0.4709453816031915, 0.3516323968582629, -0.35163239685826364, 0.3290822983711954, -0.3730106226948798, -0.2638835856183082, -0.3730078395252488, 0.5214396039568922, -0.5214396039568914, 0.4999962347277022, 0.3484213814951837
1al3_, 0.23780357939102595, 0.5456101058742034, 0.5358597866156015, 0.5456120228563311, -0.1745291946919789, 0.1745291946919789, 0.2451152798497763, 0.10512914486865631, 0.11520511080214543, 0.10513485192889699, 0.6725105232776306, -0.6725105232776305, 0.510097662802835, 0.32897281253522453
1allA, 0.34501041155411805, 0.5430278757130061, 0.5333058432175904, 0.5430262170315833, 0.06112143421125195, -0.05531832973057363, 0.1334210725431914, -0.08155122462680829, -0.07179461771403571, -0.08155275241099681, 0.6937848317010802, -0.6945541763651578, 0.5253461778946215, 0.3385441899281032
1alu_, 0.23589252110417522, 0.5163704899608097, 0.5406487687662165, 0.5163707205651281, 0.24435230452866843, -0.24303986222614274, 0.08068804518698935, -0.2961094161478705, -0.04543276767156241, -0.29610877737747776, 0.6388930377593, -0.638654675796615, 0.49303880698956215, 0.32985510187361905
1alvA, 0.36143936666998927, 0.5174706543475258, 0.5091811510921084, 0.5174683169786347, 0.1930632052025392, -0.19306320520253922, -0.07583334387249548, -0.19526459983295738, -0.061962726499930336, -0.19527133125272425, 0.6760735047776514, -0.6760735047776517, 0.5269854822751553, 0.3210180975765097
1aly_, -0.33185139208836134, -0.49807191596393147, -0.5043610627627916, -0.4980697458743945, -0.2639559307066609, 0.2639559307066607, -0.12671343786103942, 0.2875595869400387, 0.17272847758508547, 0.28756374654702105, -0.6279829429718972, 0.6279829429718973, 0.5257865843892059, 0.31862619106664486
1amf_, 0.1865857622214735, 0.56720081116062, 0.54859700359126, 0.5671995255035753, 0.0999702171760417, -0.10392773812582963, 0.24099581159131903, -0.10450741304604481, -0.11610702084568708, -0.10450966392089743, 0.671975585717089, -0.6745701753498446, 0.4942721929314084, 0.3445607320378588
1amm_, 0.3288182121521965, 0.553121031395468, 0.5291433011643975, 0.5531212116868149, -0.0, -0.0, 0.9421655764958414, -0.21932391736615808, -0.12694451467310996, -0.21933111026899443, -0.0, -0.0, 0.7654260805131125, 0.18818363067186208
1amx_, 0.15642861891620938, 0.4733948453114908, 0.47020746723421203, 0.47339291623840735, 0.3917968028814753, -0.3908027091523487, 0.06878999350869497, 0.3705577120716631, 0.20148886985827494, 0.37056003115926595, -0.5822562455135663, 0.5839692474850136, 0.5677019328997845, 0.23333535409432138
1aoa_, 0.2603832252769482, 0.5424227422362505, 0.49060661201362693, 0.5424213108187003, -0.2289978563814222, 0.2249942227930038, 0.32277702790605867, 0.10861999406348838, 0.1871946094501081, 0.10862119982626137, 0.645949086256554, -0.6480170354637508, 0.47352706096281677, 0.32939772368342246
1aoeA, 0.28329327859982084, 0.557934973869302, 0.5129901885056611, 0.5579341902110445, -0.13161044165505753, 0.1291614523434067, 0.38166762146470407, 0.009376387569514796, 0.09912363151910497, 0.0093751346358136, 0.6501972221028975, -0.6492858345723564, 0.49970983858227486, 0.36071632899044254
1aohA, 0.16482808398632093, 0.5788335984746763, 0.5502146578644103, 0.57883261680507, 0.0, 0.0, 0.9813858429632968, -0.13566139880097755, -0.008556838623695594, -0.13566352722581604, 0.0, 0.0, 0.7112970053889253, 0.23900759036958133
1aol_, -0.05789960123474111, -0.5181991377843415, -0.49013068428183215, -0.5181975890272219, -0.3311323889830589, 0.33122771894060055, -0.14262019089606096, 0.3018463588243511, 0.20835154674693668, 0.30185228958531923, -0.6138013350454362, 0.6142239055506972, 0.49816382085539196, 0.2909098337616149
1ap8_, 0.19568750388812398, 0.5582680325791343, 0.5455586346930315, 0.5582672972835602, 0.14042990942153885, -0.14500360705065501, 0.1717684630339135, -0.16955091986560056, -0.06721469949639675, -0.1695551997065157, 0.6752338003809117, -0.6727113897704863, 0.4789177935229541, 0.3368196855343964
1aqb_, 0.379794859441867, 0.511226820439479, 0.4953144305711869, 0.5112275462539123, -0.2094194518472653, 0.2094194518472653, 0.332935779305807, 0.07603237333843729, 0.14148306854455658, 0.07602848213132815, 0.6548186986802461, -0.6548186986802462, 0.5916691043295972, 0.32409893067606566
1aqcA, 0.27093420767265264, 0.5607230030646686, 0.5316558547240495, 0.5607226449455806, 0.085368775948838, -0.08847998995705633, -0.15318454695150835, -0.021783066474491894, -0.10310903930979566, -0.021792516376441074, 0.6949312627529519, -0.694279586968686, 0.4927506759992214, 0.335075985717063
1aqe_, 0.3002301080888158, 0.46795548578630525, 0.4703931872488508, 0.46795310566516185, 0.3535955385225914, -0.3544007349662212, 0.19232632063817323, -0.35316977443247716, -0.27141434102143785, -0.3531756916681022, 0.5653589528728555, -0.5659082412602426, 0.5753109196945327, 0.2742816315598806
1aqzA, 0.4177130885861263, 0.5042617389669916, 0.48027847738108087, 0.50426450047426, 0.2077086564924293, -0.20770865649242953, 0.19160763842447107, -0.26810916200114215, -0.14970882237007535, -0.26810535967148746, 0.631312432464477, -0.631312432464477, 0.5027463785466043, 0.3506354559458014
1ash_, 0.3905102439029311, 0.5147698353593958, 0.4780561560282789, 0.5147691635716971, 0.21093694073122396, -0.21093694073122427, -0.01874263820516682, -0.20864646883394766, -0.12622699068163937, -0.2086495021472891, 0.6695698233318838, -0.6695698233318838, 0.5464537916842617, 0.31631269497344816
1ast_, -0.09053213455812613, -0.5151268938742732, -0.4824974431116863, -0.515125387610114, -0.3378537170507428, 0.3378537170507428, -0.13410848551540147, -0.261067159365282, -0.28364847031990054, -0.2610723609449928, 0.6185643135719582, -0.6185643135719582, 0.5349323548766566, 0.274762023321255
1at0_, 0.17425164800260887, 0.517618706457327, 0.5190590408303538, 0.5176188202082039, -0.28627155684248345, 0.2870614964347172, 0.21625033957529963, 0.27938021831538196, 0.06563712509126854, 0.2793805351742633, 0.6300168211162352, -0.6292055099359081, 0.4791346801426267, 0.31741720235714416
1at3A, 0.29587797503382407, 0.48066104643283936, 0.45565800886034274, 0.4806645034541788, 0.3477283835166475, -0.3490609799296489, 0.2644341227770328, -0.3308816191793173, -0.31810373578875395, -0.33087391380839004, 0.5536406505649053, -0.5508234247749809, 0.5594381196840338, 0.2959083421907717
1atzA, -0.2660585920218935, -0.5575447637732938, -0.5215466708531312, -0.557545181205607, 0.13336913766280523, -0.13304802199135576, 0.1919677928954821, 0.04289424426510944, 0.15945726567194443, 0.0428884650927522, 0.6839263959977537, -0.6828521766412557, 0.5072259612823946, 0.33409076998474935
1au1A, 0.3856652840073746, 0.5232374888594441, 0.5114250130280886, 0.5232358595981329, -0.14517835624396058, 0.14517835624396158, 0.1625453512974776, 0.10268186654047588, 0.058412075974168316, 0.10268607053058977, 0.6888682905152183, -0.688868290515218, 0.5453439713399154, 0.3263043759856001
1auiB, 0.356339648161853, 0.5075032251990558, 0.5080499528820978, 0.5075034866913058, 0.22336963528321216, -0.2233696352832114, 0.07098489774101797, -0.24636312168965654, -0.1328317299663099, -0.24636550723836384, 0.6541888584045762, -0.6541888584045766, 0.5391068585773375, 0.32139808249553914
1auoA, 0.3620901905332531, 0.44378309883137257, 0.38651024637546416, 0.4437786875461227, 0.4025774728444139, -0.4044118437880379, -0.25684468220646706, 0.36844557616201595, 0.42202453344593216, 0.3684583637452203, -0.49551585303872636, 0.4887498678998696, 0.655043058210422, 0.21594708644903793
1auyA, 0.3809496026114657, 0.4601772761848445, 0.39203000775334235, 0.46018509506140653, 0.372141531631077, -0.37305107759230166, 0.23609158238142622, -0.3597683719598923, -0.3761215101086589, -0.35975409803582103, 0.5212482677504735, -0.5217636679696162, 0.5820085108933686, 0.2867503708185415
1auz_, 0.22734549958260525, 0.5593232687846812, 0.5333708697249915, 0.5593229351792406, 0.13810299476629836, -0.13810299476629836, 0.44715397771207144, -0.17219299966768856, -0.14038551005609526, -0.17219567084260032, 0.6004346136720772, -0.6004346136720772, 0.47698960167200843, 0.41033387371312513
1avaC, -0.08956816023046675, -0.5287226343971119, -0.508943408604897, -0.5287232240768532, -0.2926154843910249, 0.2970428554992034, 0.3367714588708183, -0.2876321493683537, -0.14684247719493546, -0.2876343269796142, 0.593118038939766, -0.5897181562901447, 0.47317614099636096, 0.3328429404008474
1avgI, 0.3691740131224015, 0.4772945681584802, 0.47470367956410336, 0.477292895628155, 0.3026304940335692, -0.3019323363167664, 0.10425440845209806, 0.2602233102134139, 0.20662364745137377, 0.2602247607666599, -0.6364295349046651, 0.637151501951249, 0.5954586791882978, 0.2760403950103811
1avpA, 0.3157882773989956, 0.5528136803480853, 0.5254716529926392, 0.5528152884893832, 0.08046613384201912, -0.08046613384201917, -0.3330452422951247, 0.1263788755452791, 0.13266998668387175, 0.12637282310466813, -0.6478957595996251, 0.6478957595996252, 0.5064754219329313, 0.37256151350669914
1avqA, 0.33459208518803973, 0.5047180442259342, 0.491816890988861, 0.5047155412426788, 0.25870610543101435, -0.26411617054081543, 0.06970257436946087, -0.24850060221169468, -0.21947225083700822, -0.2485025602395979, 0.6436793209198332, -0.6396439183747307, 0.5309993364566273, 0.3105044354292587
1awcB, 0.43305181720151104, 0.36069103282021986, 0.4720932277970926, 0.3606911697448861, 0.405857900157211, -0.4058045486163517, -0.025848314140207825, -0.5480481006033543, 0.10410318568089047, -0.548047748882354, 0.43988861383436684, -0.44077130484653804, 0.679386094290385, 0.247223664167738
1ax8_, 0.3928028718396883, 0.5289123529217659, 0.511730978510535, 0.5289126408323376, -0.11056290623835291, 0.11007404128947591, 0.16192383207031688, 0.07836671696769727, 0.012636513061733537, 0.07836553428995091, 0.6933010280675542, -0.6933052547997407, 0.5523660410502342, 0.33157944794970856
1axiB, 0.32039926533307694, 0.5205004459459428, 0.4886862199697873, 0.5204993639756311, 0.24246202408790157, -0.24062824840799815, -0.15182122250130556, -0.16704647643684778, -0.2006686550113556, -0.1670479836836702, 0.6630817492715977, -0.6642254488758421, 0.5376014557841363, 0.30688684038171515
