pbd, molpdf_coor1, DOPE_coor1, DOPEHR_coor1, NDOPE_coor1, outlier_coor1, allowed_coor1, molpdf_coor2, DOPE_coor2, DOPEHR_coor2, NDOPE_coor2, outlier_coor2, allowed_coor2, coef_var_coor1, coef_var_coor2
1aq0A, 0.11323719374924397, -0.01314600132281625, -0.040760178103922115, -0.06943845548565193, 0.9898349305900089, -0.027353968004516838, 0.977863101197212, -0.02954218631378688, -0.05220498232786877, -0.15644830752990596, -0.12530241843963433, 0.002980833629435072, 0.8149198016738168, 0.15569393954318478
1aru_, 0.2682208942130096, -0.01603187849697369, -0.047933065777147045, -0.08844889523542407, 0.9575176935952033, -0.02897604818448937, 0.9472689371512273, -0.022417312920534484, -0.08652429322287662, -0.12445635011400162, -0.2813524949773222, 0.006630381469030188, 0.8497082353788906, 0.10167220613852274
16pk_, 0.1992397854977607, 0.002994690766494952, -0.05944209918382748, 0.01855039103731487, 0.9766733824859649, -0.05026095385512115, -0.4958698692906306, 0.0960066135208433, 0.32626717112056974, 0.7920274622247351, 0.10538224839285074, -0.005711107112191946, 0.6213132576487134, 0.2547265915203435
1a0cA, 0.0017132595506403187, -0.03270393642313854, -0.07652855682960567, -0.2345237569867376, 0.9683559875213481, -0.018872893633503925, 0.6338677294640135, -0.09714741311822865, -0.23315092282115674, -0.7049561896951738, -0.19349765609767222, 0.003186934480724441, 0.743226191251364, 0.14744323102391468
1a28A, 0.10138547473592699, -0.006325751498422318, -0.00925227190759434, -0.031895078456456324, 0.9941322144864404, -0.016709576165836525, 0.9913863212694957, -0.014717219153812513, -0.02380813143451436, -0.07467197285860369, -0.10386039305909471, -0.0026179306190306905, 0.9273220659903194, 0.058489464478475174
1a48_, 0.11258744960347804, -0.02079859905461551, -0.0389169232260183, -0.23230170215361312, 0.9645343898683962, -0.032958875792491155, -0.11766094609227049, 0.08501537726929981, 0.14371883104657238, 0.946659139501875, 0.24909319290102022, -0.007889223217916977, 0.6686654367354298, 0.2884409017510239
1a4yA, 0.039915334649598726, -0.00523232263664677, -0.01695290940177586, -0.0302979812964969, 0.9984028866805585, -0.019123177553330487, -0.9091098692778317, 0.06646036751134063, 0.149892533717511, 0.37951726170828703, 0.050639840702335216, -0.006062018371139931, 0.9273023350569181, 0.03906095119792643
1a8d_, 0.1856341460461048, -0.0021395848915497207, -0.019186160174944004, -0.015350016523606043, 0.9820670918216632, -0.021814706269657785, 0.8874094603795846, -0.05376990607036803, -0.17859559374809578, -0.3824753890488164, -0.17722448303306387, 0.0045738506077906095, 0.7962153812336872, 0.1683420766004623
1a8y_, 0.05745744900577715, -0.0493959747098925, -0.1251665005170561, 0.9519957910123455, 0.26809954009048315, -0.020461595308576618, 0.18381402757706022, 0.018035492227742825, 0.03521164860473807, -0.2720729287821874, 0.9410117036239956, -0.07155808238827575, 0.7722163887885221, 0.1801066872699154
1ac5_, 0.08371523795036713, -0.07938325791866647, -0.25468878345186613, 0.594614265485263, 0.7529132225007815, -0.03713806060970584, 0.07941268110518594, 0.09871787812531004, 0.21642216193158004, -0.7223354551902365, 0.643678040959625, -0.031936252198345026, 0.5833539961162159, 0.3431564754643597
1afrA, 0.22073859345328675, -0.013663201029304118, -0.04159613324822661, -0.05421851047876075, 0.9727129582479799, -0.015729144115987356, 0.8447937468913578, -0.10341905221681119, -0.23295880763675392, -0.4125928587740625, -0.22601885564059063, 0.006389724553047378, 0.9145285477527904, 0.06549862208096215
1ak0_, 0.21764288796894565, -0.0228260005948392, -0.0558432072225211, -0.09545144005678315, 0.969342561536215, -0.01600325610556467, 0.908769003823801, -0.067914635191506, -0.17739542374264386, -0.28067858281761177, -0.24344872364997192, 0.003100927565354574, 0.8561859486863008, 0.10940895689617984
1amp_, 0.03812976850542695, -0.004711526575451463, -0.015099138118242457, 0.02784589126757603, 0.9972048578278448, -0.055704722988260076, 0.14381328501649399, -0.14841410211140413, -0.4002877918254629, 0.892007203892003, -0.03691103811263565, 0.004626071004946259, 0.7451842688012329, 0.17537029912852248
1aquA, 0.07900544559408645, -0.0038875919626752105, -0.008565077543153138, -0.016923427451657785, 0.9966218461244033, -0.01132073640561381, 0.8916671568242307, -0.08762235079164225, -0.2193447490416942, -0.3779473101259979, -0.0792992828257426, 0.002709365686070005, 0.8823851005918835, 0.09678207494488801
1auiA, 0.051105938345395126, -0.006631910577569553, -0.013329644839614463, -0.04270997061995219, 0.9973409926805844, -0.025560205885846968, -0.5940711810391287, 0.11611325095144862, 0.23463400076886776, 0.7576759027975548, 0.0666618463583033, -0.005239757195471578, 0.9042818578292725, 0.07297807354105293
19hcA, 0.3307182109266574, -0.020281194488385276, -0.06269136819652658, 0.30494013432625083, 0.8905092562455401, -0.016991453244085904, 0.04709124429940421, -0.06052520928153313, -0.11947679503873938, 0.9278277783067349, -0.34487093204000574, 0.00663801440779326, 0.543544491354082, 0.40162438469653183
1a0tP, -0.1879966590490627, 0.033890612637343887, 0.08960950321283229, 0.9284410157479417, -0.30569472333746545, 0.005180337437454032, 0.020806142625138916, 0.01263961095670506, 0.02292482361912335, 0.3139937094023891, 0.948701877031994, -0.01595293382598385, 0.5398234294124056, 0.40853931480095523
1a2oA, 0.11854052003165139, 0.005416521057913543, 0.017813290649972596, -0.021389997553628543, 0.9924592456184477, -0.012984871104159634, 0.9049633548028208, -0.08367807896822194, -0.2352275929068387, 0.33080159163492623, -0.09630443626937137, -0.0017457451430739842, 0.8929602236479021, 0.08282096719281505
1a4iA, -0.024445639077299183, 0.010504536269165001, 0.013710868544498355, 0.05108983016434929, 0.9978859726838782, -0.02678604685570198, 0.998312166512021, 0.009631932971613065, -0.027791754628774396, 0.04475383068941896, 0.02246003307005691, 0.0005513520419334236, 0.8895544064214701, 0.057059812176576824
1a59_, 0.10986741087616772, -0.01667695285934774, -0.03129331700671137, -0.1277562074737541, 0.9848013304425646, -0.022725549319856625, 0.23525821216097156, -0.1206009461104086, -0.23206971991685127, -0.9230986358572322, -0.15531144127399754, 0.004460402865481926, 0.8119369788194895, 0.11892556203064421
1a8e_, 0.17123235882842525, -0.005663767524042364, -0.011999048556234385, -0.029710058460297895, 0.9844040392267029, -0.023862603413493742, 0.8816046384261101, -0.07597743961805338, -0.17896876439228884, -0.39596741999054086, -0.16782795435455167, 0.0038015246614029577, 0.9464927254850245, 0.03702310711174348
1a99A, 0.0559296952480704, -0.01018745495093388, -0.031264286937444166, -0.04206807266399706, 0.9969377349492538, -0.011664442119588751, 0.9433585860973478, -0.069763951521201, -0.13814549983360172, -0.28499767903826007, -0.06997349644776296, 0.0018500589080289824, 0.9295344759464057, 0.048838481202900776
1ad1A, 0.15040015612954616, -0.005098813716652698, -0.006387849767698532, -0.032733050979982005, 0.9874492654617099, -0.03443088762881304, 0.6175855587437138, -0.11411319698878394, -0.2693155622175577, -0.7200211540497758, -0.12055814888497829, -0.008405611810665072, 0.7694713635459733, 0.16507403686256308
1air_, 0.019531569950348073, 0.07996770824449352, 0.20423189264574382, 0.9561015244429981, -0.19247790985190374, 0.018307010038594022, 0.0076004009606940445, 0.015825136820382904, 0.0029874251534482373, 0.19614296989631572, 0.9765097466004321, -0.08740437286210953, 0.6236498155234335, 0.3309956232824406
1ak5_, -0.07057754329435531, 0.006303655467912108, 0.021918690645638922, 0.036713693963520755, 0.9955133497742309, -0.045868512157020896, 0.956191707100833, -0.04426167427019752, -0.10408252225631592, -0.2579498994366173, 0.079671309915302, -0.004414043517686059, 0.8166106134109908, 0.14942954328598546
1aop_, 0.18407846176489198, -0.010075202139365119, -0.06637503057964059, -0.07319470985484056, 0.9766464261114141, -0.04911474671361876, -0.25741049735316673, 0.12407544870741007, 0.2909884089540764, 0.9027102313806687, 0.1369416286799302, -0.00566508869953526, 0.6442608451469265, 0.23866920476312958
1arb_, 0.05040650258816604, -0.007237351017961377, -0.01981214144951804, -0.032824528852691784, -0.9979093538046931, 0.01066565483010333, 0.9282788220277807, -0.0624485161768776, -0.22155485806040937, -0.28561322504812453, 0.06112867651136087, -0.0006533432735202398, 0.9372179745628523, 0.04669468102979003
1axn_, 0.24959796115747962, -0.03467350202268572, -0.06253313889565892, -0.15960167752819254, 0.9521995900127266, -0.020771564533057285, 0.9016739740165102, -0.0578632043105337, -0.15759992823336766, -0.2691495513257962, -0.29383969225942574, 0.003861484563929413, 0.7451090341783342, 0.21898190111191243
