	Filename,Cluster
	1awcB.B99990001.pdb,Outlier
	1awcB.B99990007.pdb,Outlier
	1awcB.B99990008.pdb,Outlier
	1awcB.B99990010.pdb,Outlier
	1awcB.B99990012.pdb,Outlier
	1awcB.B99990016.pdb,Outlier
	1awcB.B99990017.pdb,Outlier
	1awcB.B99990018.pdb,Outlier
	1awcB.B99990019.pdb,Outlier
	1awcB.B99990020.pdb,Outlier
	1awcB.B99990024.pdb,Outlier
	1awcB.B99990025.pdb,Outlier
	1awcB.B99990026.pdb,Outlier
	1awcB.B99990027.pdb,Outlier
	1awcB.B99990032.pdb,Outlier
	1awcB.B99990035.pdb,Outlier
	1awcB.B99990036.pdb,Outlier
	1awcB.B99990040.pdb,Outlier
MEDOID:	1awcB.B99990028.pdb,0
	1awcB.B99990002.pdb,0
	1awcB.B99990003.pdb,0
	1awcB.B99990004.pdb,0
	1awcB.B99990005.pdb,0
	1awcB.B99990006.pdb,0
	1awcB.B99990009.pdb,0
	1awcB.B99990013.pdb,0
	1awcB.B99990015.pdb,0
	1awcB.B99990021.pdb,0
	1awcB.B99990022.pdb,0
	1awcB.B99990028.pdb,0
	1awcB.B99990029.pdb,0
	1awcB.B99990031.pdb,0
	1awcB.B99990033.pdb,0
	1awcB.B99990034.pdb,0
	1awcB.B99990037.pdb,0
	1awcB.B99990038.pdb,0
	1awcB.B99990041.pdb,0
	1awcB.B99990042.pdb,0
	1awcB.B99990043.pdb,0
	1awcB.B99990044.pdb,0
	1awcB.B99990046.pdb,0
	1awcB.B99990047.pdb,0
	1awcB.B99990048.pdb,0
	1awcB.B99990050.pdb,0
MEDOID:	1awcB.B99990045.pdb,1
	1awcB.B99990011.pdb,1
	1awcB.B99990014.pdb,1
	1awcB.B99990023.pdb,1
	1awcB.B99990030.pdb,1
	1awcB.B99990039.pdb,1
	1awcB.B99990045.pdb,1
	1awcB.B99990049.pdb,1
MEDOID:	1awcB.B99990020.pdb,2
