	Filename,Cluster
MEDOID:	1akjD.B99990037.pdb,0
	1akjD.B99990005.pdb,0
	1akjD.B99990006.pdb,0
	1akjD.B99990008.pdb,0
	1akjD.B99990017.pdb,0
	1akjD.B99990025.pdb,0
	1akjD.B99990033.pdb,0
	1akjD.B99990037.pdb,0
	1akjD.B99990039.pdb,0
MEDOID:	1akjD.B99990036.pdb,1
	1akjD.B99990014.pdb,1
	1akjD.B99990034.pdb,1
	1akjD.B99990036.pdb,1
MEDOID:	1akjD.B99990012.pdb,2
	1akjD.B99990012.pdb,2
	1akjD.B99990043.pdb,2
MEDOID:	1akjD.B99990049.pdb,3
	1akjD.B99990049.pdb,3
MEDOID:	1akjD.B99990047.pdb,4
	1akjD.B99990015.pdb,4
	1akjD.B99990020.pdb,4
	1akjD.B99990021.pdb,4
	1akjD.B99990038.pdb,4
	1akjD.B99990047.pdb,4
MEDOID:	1akjD.B99990030.pdb,5
	1akjD.B99990009.pdb,5
	1akjD.B99990010.pdb,5
	1akjD.B99990013.pdb,5
	1akjD.B99990016.pdb,5
	1akjD.B99990019.pdb,5
	1akjD.B99990023.pdb,5
	1akjD.B99990026.pdb,5
	1akjD.B99990027.pdb,5
	1akjD.B99990029.pdb,5
	1akjD.B99990030.pdb,5
	1akjD.B99990031.pdb,5
	1akjD.B99990042.pdb,5
	1akjD.B99990045.pdb,5
MEDOID:	1akjD.B99990046.pdb,6
	1akjD.B99990003.pdb,6
	1akjD.B99990004.pdb,6
	1akjD.B99990022.pdb,6
	1akjD.B99990024.pdb,6
	1akjD.B99990040.pdb,6
	1akjD.B99990041.pdb,6
	1akjD.B99990046.pdb,6
MEDOID:	1akjD.B99990050.pdb,7
	1akjD.B99990011.pdb,7
	1akjD.B99990018.pdb,7
	1akjD.B99990028.pdb,7
	1akjD.B99990032.pdb,7
	1akjD.B99990044.pdb,7
	1akjD.B99990048.pdb,7
	1akjD.B99990050.pdb,7
MEDOID:	1akjD.B99990007.pdb,8
	1akjD.B99990001.pdb,8
	1akjD.B99990007.pdb,8
	1akjD.B99990035.pdb,8
MEDOID:	1akjD.B99990002.pdb,9
	1akjD.B99990002.pdb,9
